ID;CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_INCOME_TYPE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_MOBIL;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;OCCUPATION_TYPE;CNT_FAM_MEMBERS
8001180;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9981;-1866;1;0;0;1;Laborers;2.0
8001181;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9981;-1866;1;0;0;1;Laborers;2.0
8001182;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9981;-1866;1;0;0;1;Laborers;2.0
8001183;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9981;-1866;1;0;0;1;Laborers;2.0
8001184;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9981;-1866;1;0;0;1;Laborers;2.0
8001185;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9981;-1866;1;0;0;1;Laborers;2.0
8001186;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9981;-1866;1;0;0;1;Laborers;2.0
8001187;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9981;-1866;1;0;0;1;Laborers;2.0
8001188;M;Y;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9981;-1866;1;0;0;1;Laborers;2.0
8001189;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-13764;-3996;1;0;0;1;Core staff;2.0
8001190;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-13764;-3996;1;0;0;1;Core staff;2.0
8001191;M;Y;Y;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;-18973;-1074;1;1;0;0;;2.0
8001192;M;Y;Y;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;-18973;-1074;1;1;0;0;;2.0
8001193;M;Y;Y;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;-18973;-1074;1;1;0;0;;2.0
8001194;M;Y;Y;0;202500.0;Working;Secondary / secondary special;Married;House / apartment;-18973;-1074;1;1;0;0;;2.0
8001195;F;Y;Y;1;90000.0;Working;Secondary / secondary special;Married;House / apartment;-17532;-8044;1;0;0;0;Medicine staff;3.0
8001196;F;Y;Y;1;90000.0;Working;Secondary / secondary special;Married;House / apartment;-17532;-8044;1;0;0;0;Medicine staff;3.0
8001197;F;Y;Y;1;90000.0;Working;Secondary / secondary special;Married;House / apartment;-17532;-8044;1;0;0;0;Medicine staff;3.0
8001198;F;Y;Y;1;90000.0;Working;Secondary / secondary special;Married;House / apartment;-17532;-8044;1;0;0;0;Medicine staff;3.0
8001199;F;Y;Y;1;90000.0;Working;Secondary / secondary special;Married;House / apartment;-17532;-8044;1;0;0;0;Medicine staff;3.0
8001200;F;Y;Y;1;90000.0;Working;Secondary / secondary special;Married;House / apartment;-17532;-8044;1;0;0;0;Medicine staff;3.0
8001201;F;Y;Y;1;90000.0;Working;Secondary / secondary special;Married;House / apartment;-17532;-8044;1;0;0;0;Medicine staff;3.0
8001202;F;Y;Y;1;90000.0;Working;Secondary / secondary special;Married;House / apartment;-17532;-8044;1;0;0;0;Medicine staff;3.0
8001203;F;Y;Y;1;90000.0;Working;Secondary / secondary special;Married;House / apartment;-17532;-8044;1;0;0;0;Medicine staff;3.0
8001204;M;Y;Y;0;315000.0;Working;Secondary / secondary special;Married;House / apartment;-21572;-2170;1;0;0;0;Secretaries;2.0
8001205;M;Y;Y;0;315000.0;Working;Secondary / secondary special;Married;House / apartment;-21572;-2170;1;0;0;0;Secretaries;2.0
8001206;M;Y;Y;0;315000.0;Working;Secondary / secondary special;Married;House / apartment;-21572;-2170;1;0;0;0;Secretaries;2.0
8001207;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-16507;-4331;1;0;0;0;Drivers;2.0
8001208;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-16507;-4331;1;0;0;0;Drivers;2.0
8001209;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-16507;-4331;1;0;0;0;Drivers;2.0
8001210;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-16507;-4331;1;0;0;0;Drivers;2.0
8001211;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-16507;-4331;1;0;0;0;Drivers;2.0
8001212;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-16507;-4331;1;0;0;0;Drivers;2.0
8001213;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-20145;-1043;1;0;0;0;Laborers;2.0
8001214;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-20145;-1043;1;0;0;0;Laborers;2.0
8001215;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-20145;-1043;1;0;0;0;Laborers;2.0
8001216;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-20145;-1043;1;0;0;0;Laborers;2.0
8001217;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-20145;-1043;1;0;0;0;Laborers;2.0
8001218;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-20145;-1043;1;0;0;0;Laborers;2.0
8001219;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-20145;-1043;1;0;0;0;Laborers;2.0
8001220;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-20145;-1043;1;0;0;0;Laborers;2.0
8001221;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-20145;-1043;1;0;0;0;Laborers;2.0
8001222;M;Y;Y;0;225000.0;Working;Secondary / secondary special;Married;House / apartment;-20145;-1043;1;0;0;0;Laborers;2.0
8001223;F;Y;Y;0;247500.0;Working;Secondary / secondary special;Married;House / apartment;-19714;-8348;1;0;0;0;Managers;2.0
8001224;F;Y;Y;0;247500.0;Working;Secondary / secondary special;Married;House / apartment;-19714;-8348;1;0;0;0;Managers;2.0
8001225;F;Y;Y;0;247500.0;Working;Secondary / secondary special;Married;House / apartment;-19714;-8348;1;0;0;0;Managers;2.0
8001226;F;Y;Y;1;67500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-14686;-3600;1;1;0;0;Cooking staff;3.0
8001227;F;Y;Y;1;67500.0;Working;Secondary / secondary special;Civil marriage;House / apartment;-14686;-3600;1;1;0;0;Cooking staff;3.0
8001228;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001229;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001230;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001231;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001232;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001233;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001234;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001235;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001236;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001237;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001238;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001239;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001240;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001241;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001242;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001243;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001244;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001245;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001246;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001247;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001248;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001249;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001250;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001251;M;N;Y;1;562500.0;Working;Secondary / secondary special;Married;House / apartment;-13790;-5639;1;1;1;0;;3.0
8001252;F;N;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-20387;365243;1;0;0;1;;2.0
8001253;F;N;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-20387;365243;1;0;0;1;;2.0
8001254;F;N;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-20387;365243;1;0;0;1;;2.0
8001255;F;N;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-20387;365243;1;0;0;1;;2.0
8001256;F;N;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-20387;365243;1;0;0;1;;2.0
8001257;F;N;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-20387;365243;1;0;0;1;;2.0
8001258;F;N;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-20387;365243;1;0;0;1;;2.0
8001259;F;N;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-20387;365243;1;0;0;1;;2.0
8001260;F;N;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-20387;365243;1;0;0;1;;2.0
8001261;F;N;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-20387;365243;1;0;0;1;;2.0
8001262;F;N;Y;0;99000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-10016;-1164;1;1;0;0;Sales staff;1.0
8001263;F;N;Y;0;99000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-10016;-1164;1;1;0;0;Sales staff;1.0
8001264;F;N;Y;0;99000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-10016;-1164;1;1;0;0;Sales staff;1.0
8001265;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-14918;-1866;1;0;0;0;Sales staff;2.0
8001266;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-14918;-1866;1;0;0;0;Sales staff;2.0
8001267;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-14918;-1866;1;0;0;0;Sales staff;2.0
8001268;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-14918;-1866;1;0;0;0;Sales staff;2.0
8001269;F;N;Y;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-14918;-1866;1;0;0;0;Sales staff;2.0
8001270;F;N;Y;0;189000.0;Working;Secondary / secondary special;Married;House / apartment;-20233;-6218;1;1;1;0;;2.0
8001271;F;N;Y;0;189000.0;Working;Secondary / secondary special;Married;House / apartment;-20233;-6218;1;1;1;0;;2.0
8001272;F;N;Y;0;189000.0;Working;Secondary / secondary special;Married;House / apartment;-20233;-6218;1;1;1;0;;2.0
8001273;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-23413;365243;1;0;0;0;;2.0
8001274;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-23413;365243;1;0;0;0;;2.0
8001275;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-23413;365243;1;0;0;0;;2.0
8001276;F;N;Y;0;157500.0;Working;Secondary / secondary special;Married;House / apartment;-23413;365243;1;0;0;0;;2.0
8001277;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-15109;-1956;1;0;0;0;Core staff;3.0
8001278;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-15109;-1956;1;0;0;0;Core staff;3.0
8001279;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-15109;-1956;1;0;0;0;Core staff;3.0
8001280;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-15109;-1956;1;0;0;0;Core staff;3.0
8001281;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-15109;-1956;1;0;0;0;Core staff;3.0
8001282;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-15109;-1956;1;0;0;0;Core staff;3.0
8001283;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-15109;-1956;1;0;0;0;Core staff;3.0
8001284;F;Y;Y;1;112500.0;Working;Secondary / secondary special;Married;House / apartment;-15109;-1956;1;0;0;0;Core staff;3.0
8001285;M;N;N;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9493;-130;1;0;0;1;Cooking staff;2.0
8001286;M;N;N;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9493;-130;1;0;0;1;Cooking staff;2.0
8001287;M;N;N;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9493;-130;1;0;0;1;Cooking staff;2.0
8001288;M;N;N;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9493;-130;1;0;0;1;Cooking staff;2.0
8001289;M;N;N;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9493;-130;1;0;0;1;Cooking staff;2.0
8001290;M;N;N;0;135000.0;Working;Secondary / secondary special;Married;House / apartment;-9493;-130;1;0;0;1;Cooking staff;2.0
8001291;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001292;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001293;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001294;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001295;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001296;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001297;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001298;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001299;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001300;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001301;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001302;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001303;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001304;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001305;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001306;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001307;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001308;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001309;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001310;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001311;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001312;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001313;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001314;F;N;N;0;216000.0;Working;Secondary / secondary special;Married;House / apartment;-22867;365243;1;0;0;0;;2.0
8001315;F;N;Y;0;328500.0;Working;Secondary / secondary special;Married;House / apartment;-20023;-1894;1;0;0;1;Managers;2.0
8001316;F;N;Y;0;328500.0;Working;Secondary / secondary special;Married;House / apartment;-20023;-1894;1;0;0;1;Managers;2.0
8001317;F;N;Y;0;328500.0;Working;Secondary / secondary special;Married;House / apartment;-20023;-1894;1;0;0;1;Managers;2.0
8001318;F;N;N;0;126000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-8209;-951;1;0;0;0;Sales staff;1.0
8001319;M;Y;N;1;180000.0;Working;Secondary / secondary special;Married;House / apartment;-10591;-1195;1;0;0;0;Drivers;3.0
8001320;M;Y;N;1;180000.0;Working;Secondary / secondary special;Married;House / apartment;-10591;-1195;1;0;0;0;Drivers;3.0
8001321;F;N;Y;0;310500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-13141;-1317;1;0;0;1;Accountants;1.0
8001322;F;N;Y;0;310500.0;Working;Secondary / secondary special;Single / not married;House / apartment;-13141;-1317;1;0;0;1;Accountants;1.0
8001323;F;N;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-14265;-7373;1;1;1;0;Laborers;2.0
8001324;F;N;Y;0;126000.0;Working;Secondary / secondary special;Married;House / apartment;-14265;-7373;1;1;1;0;Laborers;2.0
8001325;F;N;Y;2;67500.0;Working;Secondary / secondary special;Separated;House / apartment;-14832;-7404;1;1;0;0;;3.0
8001326;M;Y;N;0;90000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-12383;-2017;1;1;1;0;Drivers;1.0
8001327;M;Y;N;0;90000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-12383;-2017;1;1;1;0;Drivers;1.0
8001328;M;Y;N;0;90000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-12383;-2017;1;1;1;0;Drivers;1.0
8001329;M;Y;N;0;90000.0;Working;Secondary / secondary special;Single / not married;House / apartment;-12383;-2017;1;1;1;0;Drivers;1.0
8001330;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Separated;House / apartment;-9800;-2109;1;0;0;1;Medicine staff;2.0
8001331;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Separated;House / apartment;-9800;-2109;1;0;0;1;Medicine staff;2.0
8001332;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Separated;House / apartment;-9800;-2109;1;0;0;1;Medicine staff;2.0
8001333;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Separated;House / apartment;-9800;-2109;1;0;0;1;Medicine staff;2.0
8001334;F;Y;Y;1;157500.0;Working;Secondary / secondary special;Separated;House / apartment;-9800;-2109;1;0;0;1;Medicine staff;2.0
